斥,岿,老,矫埃,瘤开,惯傈樊,碍荐樊,浅加,浅氢,嚼档,老炼矫埃,老荤樊,傈款樊,矫沥
2018,3,27,1,何魂,0.0,0.0,1.7,180.0,45.0,0.0,0.0,0.0,1329.0
2018,3,27,2,何魂,0.0,0.0,1.9,180.0,43.0,0.0,0.0,0.0,1329.0
2018,3,27,3,何魂,0.0,0.0,1.3,90.0,40.0,0.0,0.0,0.0,1481.0
2018,3,27,4,何魂,0.0,0.0,2.4,360.0,44.0,0.0,0.0,0.0,1291.0
2018,3,27,5,何魂,0.0,0.0,2.2,290.0,51.0,0.0,0.0,0.0,1365.0
2018,3,27,6,何魂,0.01,0.0,3.4,290.0,51.0,0.0,0.0,0.0,1275.0
2018,3,27,7,何魂,0.39,0.0,1.8,290.0,49.0,0.2,0.02,0.0,1512.0
2018,3,27,8,何魂,6.87,0.0,1.6,320.0,41.0,0.6,0.06,0.0,1547.0
2018,3,27,9,何魂,17.04,0.0,1.8,320.0,37.0,1.0,0.64,0.0,1403.0
2018,3,27,10,何魂,26.01,0.0,4.4,250.0,32.0,1.0,1.68,0.0,1858.0
2018,3,27,11,何魂,29.99,0.0,5.8,250.0,28.0,1.0,1.93,0.0,1795.0
2018,3,27,12,何魂,33.42,0.0,5.7,200.0,30.0,1.0,2.62,0.0,1821.0
2018,3,27,13,何魂,34.89,0.0,5.7,200.0,45.0,1.0,2.58,0.0,1421.0
2018,3,27,14,何魂,33.24,0.0,5.9,200.0,51.0,1.0,2.01,0.0,1169.0
2018,3,27,15,何魂,30.66,0.0,5.5,230.0,44.0,1.0,1.92,0.0,1606.0
2018,3,27,16,何魂,24.79,0.0,6.4,230.0,40.0,1.0,1.44,0.0,1778.0
2018,3,27,17,何魂,15.51,0.0,6.1,250.0,35.0,1.0,0.35,0.0,1958.0
2018,3,27,18,何魂,6.62,0.0,5.8,230.0,45.0,1.0,0.01,0.0,1953.0
2018,3,27,19,何魂,2.05,0.0,5.4,250.0,39.0,0.0,0.0,0.0,2000.0
2018,3,27,20,何魂,1.92,0.0,6.8,270.0,37.0,0.0,0.0,0.0,1773.0
2018,3,27,21,何魂,2.29,0.0,5.8,270.0,35.0,0.0,0.0,0.0,2000.0
2018,3,27,22,何魂,1.76,0.0,6.3,270.0,37.0,0.0,0.0,0.0,2000.0
2018,3,27,23,何魂,1.11,0.0,4.6,290.0,44.0,0.0,0.0,0.0,1934.0
2018,3,28,0,何魂,0.02,0.0,2.5,270.0,48.0,0.0,0.0,0.0,1832.0
2018,3,28,1,何魂,0.0,0.0,2.5,250.0,50.0,0.0,0.0,0.0,1606.0
2018,3,28,2,何魂,0.0,0.0,2.2,230.0,55.0,0.0,0.0,0.0,1361.0
2018,3,28,3,何魂,0.0,0.0,2.0,230.0,68.0,0.0,0.0,0.0,1057.0
2018,3,28,4,何魂,0.0,0.0,3.0,200.0,83.0,0.0,0.0,0.0,550.0
2018,3,28,5,何魂,0.01,0.0,1.9,230.0,78.0,0.0,0.0,0.0,547.0
2018,3,28,6,何魂,0.0,0.0,5.1,270.0,58.0,0.0,0.0,0.0,1384.0
2018,3,28,7,何魂,0.4,0.0,5.3,270.0,55.0,0.0,0.0,0.0,1485.0
2018,3,28,8,何魂,6.05,0.0,4.8,270.0,46.0,1.0,0.05,0.0,1492.0
2018,3,28,9,何魂,16.64,0.0,5.5,270.0,38.0,1.0,0.55,0.0,1466.0
2018,3,28,10,何魂,26.46,0.0,4.3,200.0,57.0,1.0,1.23,0.0,944.0
2018,3,28,11,何魂,31.66,0.0,5.2,200.0,60.0,1.0,1.96,0.0,971.0
2018,3,28,12,何魂,35.5,0.0,6.4,200.0,54.0,1.0,2.11,0.0,1388.0
2018,3,28,13,何魂,36.17,0.0,5.8,230.0,49.0,1.0,2.81,0.0,1686.0
2018,3,28,14,何魂,34.61,0.0,5.3,230.0,42.0,1.0,2.61,0.0,1840.0
2018,3,28,15,何魂,32.22,0.0,4.8,230.0,43.0,1.0,2.07,0.0,1733.0
2018,3,28,16,何魂,25.76,0.0,5.1,250.0,44.0,1.0,0.94,0.0,1800.0
2018,3,28,17,何魂,16.31,0.0,5.6,230.0,56.0,1.0,0.56,0.0,1401.0
2018,3,28,18,何魂,6.92,0.0,5.7,230.0,67.0,1.0,0.01,2.0,1046.0
2018,3,28,19,何魂,2.05,0.0,4.1,250.0,64.0,0.0,0.0,0.0,1163.0
2018,3,28,20,何魂,1.92,0.0,5.8,250.0,64.0,0.0,0.0,0.0,1120.0
2018,3,28,21,何魂,2.29,0.0,3.4,270.0,66.0,0.0,0.0,0.0,977.0
2018,3,28,22,何魂,1.76,0.0,6.7,270.0,66.0,0.0,0.0,0.0,1132.0
2018,3,28,23,何魂,1.11,0.0,5.3,250.0,69.0,0.0,0.0,0.0,1057.0
2018,3,29,0,何魂,0.02,0.0,4.2,270.0,70.0,0.0,0.0,0.0,1034.0
2018,3,29,1,何魂,0.0,0.0,5.0,270.0,71.0,0.0,0.0,0.0,1057.0
2018,3,29,2,何魂,0.0,0.0,4.7,270.0,73.0,0.0,0.0,0.0,967.0
2018,3,29,3,何魂,0.0,0.0,2.9,270.0,76.0,0.0,0.0,0.0,869.0
2018,3,29,4,何魂,0.0,0.0,3.3,270.0,76.0,0.0,0.0,0.0,897.0
2018,3,29,5,何魂,0.01,0.0,1.0,290.0,77.0,0.0,0.0,0.0,867.0
2018,3,29,6,何魂,0.0,0.0,2.3,340.0,72.0,0.0,0.0,0.0,741.0
2018,3,29,7,何魂,0.49,0.0,2.3,270.0,71.0,0.0,0.07,2.0,671.0
2018,3,29,8,何魂,5.75,0.0,1.2,270.0,65.0,0.4,0.45,0.0,698.0
2018,3,29,9,何魂,13.06,0.0,0.5,90.0,60.0,1.0,0.61,3.0,777.0
2018,3,29,10,何魂,19.93,0.0,2.8,320.0,53.0,1.0,0.78,4.0,938.0
2018,3,29,11,何魂,24.87,0.0,2.7,110.0,50.0,1.0,1.41,0.0,934.0
2018,3,29,12,何魂,27.36,0.0,2.2,230.0,47.0,1.0,1.9,4.0,820.0
2018,3,29,13,何魂,30.43,0.0,3.6,140.0,47.0,1.0,2.05,0.0,1070.0
2018,3,29,14,何魂,29.67,0.0,4.6,90.0,46.0,1.0,2.01,0.0,1425.0
2018,3,29,15,何魂,26.71,0.0,4.0,90.0,54.0,1.0,1.64,0.0,1130.0
2018,3,29,16,何魂,21.6,0.0,4.3,90.0,54.0,1.0,1.1,0.0,1311.0
2018,3,29,17,何魂,12.7,0.0,4.1,90.0,59.0,1.0,0.35,0.0,1464.0
2018,3,29,18,何魂,5.71,0.0,2.6,70.0,59.0,0.4,0.01,0.0,1676.0
2018,3,29,19,何魂,2.02,0.0,2.8,70.0,66.0,0.0,0.0,0.0,1810.0
2018,3,29,20,何魂,1.92,0.0,2.8,70.0,66.0,0.0,0.0,0.0,1869.0
2018,3,29,21,何魂,2.29,0.0,3.4,50.0,62.0,0.0,0.0,0.0,1719.0
2018,3,29,22,何魂,1.76,0.0,3.9,50.0,64.0,0.0,0.0,0.0,1739.0
2018,3,29,23,何魂,1.1,0.0,4.2,50.0,61.0,0.0,0.0,0.0,2000.0
2018,3,30,0,何魂,0.02,0.0,3.7,50.0,61.0,0.0,0.0,4.0,2000.0
2018,3,30,1,何魂,0.0,0.0,4.1,50.0,61.0,0.0,0.0,0.0,2000.0
2018,3,30,2,何魂,0.0,0.0,4.1,50.0,57.0,0.0,0.0,0.0,2000.0
2018,3,30,3,何魂,0.0,0.0,4.1,50.0,56.0,0.0,0.0,0.0,2000.0
2018,3,30,4,何魂,0.0,0.0,3.7,50.0,52.0,0.0,0.0,1.0,2000.0
2018,3,30,5,何魂,0.0,0.0,4.1,50.0,56.0,0.0,0.0,0.0,2000.0
2018,3,30,6,何魂,0.01,0.0,3.4,50.0,59.0,0.0,0.0,0.0,2000.0
2018,3,30,7,何魂,0.48,0.0,3.4,50.0,60.0,0.0,0.07,0.0,2000.0
2018,3,30,8,何魂,6.57,0.0,3.4,50.0,56.0,0.9,0.57,0.0,1994.0
2018,3,30,9,何魂,16.56,0.0,3.5,70.0,48.0,1.0,1.31,0.0,2000.0
2018,3,30,10,何魂,25.7,0.0,4.3,70.0,44.0,1.0,1.29,0.0,1873.0
2018,3,30,11,何魂,30.51,0.0,4.6,90.0,46.0,1.0,1.99,0.0,1917.0
2018,3,30,12,何魂,34.54,0.0,4.0,70.0,41.0,1.0,2.55,0.0,1936.0
2018,3,30,13,何魂,35.85,0.0,3.4,70.0,40.0,1.0,2.24,0.0,1983.0
2018,3,30,14,何魂,34.5,0.0,4.0,70.0,41.0,1.0,2.13,0.0,1990.0
2018,3,30,15,何魂,31.93,0.0,5.7,90.0,44.0,1.0,1.85,0.0,1982.0
2018,3,30,16,何魂,26.2,0.0,5.7,90.0,46.0,1.0,1.34,0.0,1992.0
2018,3,30,17,何魂,16.63,0.0,4.0,90.0,48.0,1.0,1.23,0.0,2000.0
2018,3,30,18,何魂,7.32,0.0,3.8,50.0,50.0,1.0,0.58,0.0,2000.0
2018,3,30,19,何魂,2.15,0.0,4.0,70.0,56.0,0.2,0.06,0.0,2000.0
2018,3,30,20,何魂,1.92,0.0,3.2,70.0,56.0,0.0,0.0,0.0,2000.0
2018,3,30,21,何魂,2.3,0.0,3.0,50.0,59.0,0.0,0.0,0.0,2000.0
2018,3,30,22,何魂,1.76,0.0,3.4,50.0,60.0,0.0,0.0,0.0,2000.0
2018,3,30,23,何魂,1.1,0.0,2.8,50.0,62.0,0.0,0.0,0.0,2000.0
2018,3,31,0,何魂,0.02,0.0,3.4,50.0,62.0,0.0,0.0,0.0,2000.0
2018,3,31,1,何魂,0.0,0.0,2.8,50.0,62.0,0.0,0.0,0.0,2000.0
2018,3,31,2,何魂,0.0,0.0,2.6,50.0,59.0,0.0,0.0,0.0,2000.0
2018,3,31,3,何魂,0.0,0.0,2.5,50.0,58.0,0.0,0.0,0.0,2000.0
2018,3,31,4,何魂,0.0,0.0,1.1,20.0,57.0,0.0,0.0,0.0,2000.0
2018,3,31,5,何魂,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,2000.0
2018,3,31,6,何魂,0.01,0.0,0.2,0.0,60.0,0.0,0.0,0.0,2000.0
2018,3,31,7,何魂,0.48,0.0,0.0,0.0,62.0,0.0,0.07,0.0,1981.0
2018,3,31,8,何魂,6.08,0.0,0.7,90.0,53.0,0.7,0.55,0.0,1870.0
2018,3,31,9,何魂,14.93,0.0,1.7,110.0,46.0,1.0,1.23,0.0,1960.0
2018,3,31,10,何魂,23.92,0.0,1.6,140.0,38.0,1.0,1.84,0.0,1912.0
2018,3,31,11,何魂,28.45,0.0,3.4,200.0,38.0,1.0,1.68,0.0,2000.0
2018,3,31,12,何魂,32.14,0.0,3.4,200.0,41.0,1.0,2.3,0.0,1959.0
2018,3,31,13,何魂,33.18,0.0,3.9,200.0,37.0,1.0,2.2,0.0,1985.0
2018,3,31,14,何魂,31.93,0.0,5.0,200.0,45.0,1.0,2.08,0.0,1968.0
2018,3,31,15,何魂,29.05,0.0,4.4,200.0,46.0,1.0,1.76,0.0,2000.0
2018,3,31,16,何魂,23.42,0.0,4.6,230.0,48.0,1.0,1.23,0.0,1979.0
2018,3,31,17,何魂,14.39,0.0,2.3,200.0,47.0,1.0,0.54,0.0,2000.0
2018,3,31,18,何魂,6.52,0.0,4.0,200.0,48.0,0.8,0.16,0.0,2000.0
2018,3,31,19,何魂,2.12,0.0,3.2,200.0,52.0,0.0,0.07,0.0,2000.0
2018,3,31,20,何魂,1.92,0.0,3.1,200.0,50.0,0.0,0.0,0.0,2000.0
2018,3,31,21,何魂,2.29,0.0,2.7,200.0,50.0,0.0,0.0,0.0,2000.0
2018,3,31,22,何魂,1.76,0.0,2.4,230.0,44.0,0.0,0.0,0.0,2000.0
2018,3,31,23,何魂,1.11,0.0,3.8,270.0,38.0,0.0,0.0,0.0,2000.0
2018,4,1,0,何魂,0.02,0.0,5.0,270.0,46.0,0.0,0.0,0.0,2000.0
2018,4,1,1,何魂,0.0,0.0,3.7,250.0,49.0,0.0,0.0,0.0,2000.0
2018,4,1,2,何魂,0.0,0.0,5.3,270.0,51.0,0.0,0.0,0.0,2000.0
2018,4,1,3,何魂,0.0,0.0,4.3,270.0,53.0,0.0,0.0,5.0,2000.0
2018,4,1,4,何魂,0.0,0.0,4.0,270.0,54.0,0.0,0.0,7.0,2000.0
2018,4,1,5,何魂,0.0,0.0,3.0,270.0,52.0,0.0,0.0,7.0,2000.0
2018,4,1,6,何魂,0.01,0.0,4.2,270.0,53.0,0.0,0.0,8.0,2000.0
2018,4,1,7,何魂,0.56,0.0,4.3,270.0,51.0,0.0,0.08,7.0,1947.0
2018,4,1,8,何魂,4.72,0.0,3.9,270.0,46.0,0.2,0.5,6.0,1945.0
2018,4,1,9,何魂,12.71,0.0,3.9,270.0,44.0,1.0,1.15,4.0,1771.0
2018,4,1,10,何魂,20.87,0.0,4.7,250.0,45.0,1.0,1.42,3.0,1820.0
2018,4,1,11,何魂,25.9,0.0,5.4,250.0,49.0,1.0,1.48,4.0,1514.0
2018,4,1,12,何魂,29.08,0.0,4.8,200.0,50.0,1.0,1.71,5.0,1900.0
2018,4,1,13,何魂,28.45,0.0,4.3,200.0,76.0,1.0,1.68,7.0,1562.0
2018,4,1,14,何魂,23.87,0.0,4.8,230.0,71.0,1.0,1.41,8.0,1103.0
2018,4,1,15,何魂,16.01,0.0,6.5,230.0,82.0,0.2,0.75,9.0,780.0
2018,4,1,16,何魂,14.98,0.0,5.8,230.0,76.0,0.5,0.66,8.0,1004.0
2018,4,1,17,何魂,9.1,0.0,5.1,250.0,77.0,0.1,0.12,9.0,1315.0
2018,4,1,18,何魂,4.45,0.0,6.0,250.0,79.0,0.0,0.0,7.0,1337.0
2018,4,1,19,何魂,1.59,0.0,6.1,250.0,78.0,0.0,0.0,0.0,1327.0
2018,4,1,20,何魂,1.39,0.0,5.4,270.0,81.0,0.0,0.0,0.0,1085.0
2018,4,1,21,何魂,1.76,0.0,4.7,270.0,79.0,0.0,0.0,6.0,1089.0
2018,4,1,22,何魂,1.76,0.0,4.5,270.0,78.0,0.0,0.0,0.0,1190.0
2018,4,1,23,何魂,0.97,0.0,5.8,270.0,77.0,0.0,0.0,0.0,1148.0
2018,4,2,0,何魂,0.02,0.0,4.4,270.0,73.0,0.0,0.0,0.0,1304.0
2018,4,2,1,何魂,0.0,0.0,4.8,270.0,68.0,0.0,0.0,0.0,1433.0
2018,4,2,2,何魂,0.0,0.0,5.0,270.0,73.0,0.0,0.0,0.0,1389.0
2018,4,2,3,何魂,0.0,0.0,4.8,270.0,73.0,0.0,0.0,0.0,1336.0
2018,4,2,4,何魂,0.0,0.0,5.3,270.0,78.0,0.0,0.0,0.0,1336.0
2018,4,2,5,何魂,0.0,0.0,5.0,270.0,81.0,0.0,0.0,0.0,1374.0
2018,4,2,6,何魂,0.0,0.0,4.3,270.0,85.0,0.0,0.0,0.0,1141.0
2018,4,2,7,何魂,0.6,0.0,3.5,270.0,84.0,0.0,0.0,0.0,1346.0
2018,4,2,8,何魂,6.38,0.0,3.6,270.0,77.0,1.0,0.17,0.0,1281.0
2018,4,2,9,何魂,15.92,0.0,4.0,250.0,70.0,1.0,0.88,0.0,1741.0
2018,4,2,10,何魂,24.32,0.0,4.0,230.0,68.0,1.0,1.3,2.0,1465.0
2018,4,2,11,何魂,27.3,0.0,2.6,230.0,67.0,1.0,1.84,1.0,1564.0
2018,4,2,12,何魂,32.73,0.0,5.5,200.0,77.0,1.0,2.27,2.0,1563.0
2018,4,2,13,何魂,35.28,0.0,5.2,200.0,71.0,1.0,2.41,0.0,1813.0
2018,4,2,14,何魂,33.5,0.0,6.0,230.0,66.0,1.0,2.31,0.0,1869.0
2018,4,2,15,何魂,29.05,0.0,6.2,230.0,64.0,1.0,1.96,0.0,1971.0
2018,4,2,16,何魂,24.37,0.0,5.8,230.0,67.0,1.0,1.47,0.0,1898.0
2018,4,2,17,何魂,15.78,0.0,6.6,230.0,71.0,1.0,0.79,0.0,1850.0
2018,4,2,18,何魂,6.86,0.0,7.4,230.0,74.0,1.0,0.07,0.0,1836.0
2018,4,2,19,何魂,1.66,0.0,4.6,230.0,79.0,0.0,0.0,0.0,1866.0
2018,4,2,20,何魂,1.38,0.0,4.4,250.0,78.0,0.0,0.0,0.0,1840.0
2018,4,2,21,何魂,1.76,0.0,4.9,250.0,81.0,0.0,0.0,0.0,1785.0
2018,4,2,22,何魂,1.75,0.0,4.2,270.0,82.0,0.0,0.0,0.0,1231.0
2018,4,2,23,何魂,1.12,0.0,4.7,270.0,85.0,0.0,0.0,0.0,1264.0
2018,4,3,0,何魂,0.02,0.0,4.6,270.0,87.0,0.0,0.0,3.0,1155.0
2018,4,3,1,何魂,0.0,0.0,5.2,270.0,88.0,0.0,0.0,0.0,1040.0
2018,4,3,2,何魂,0.0,0.0,4.9,290.0,87.0,0.0,0.0,0.0,1146.0
2018,4,3,3,何魂,0.0,0.0,4.7,270.0,87.0,0.0,0.0,3.0,1164.0
2018,4,3,4,何魂,0.0,0.0,5.5,270.0,87.0,0.0,0.0,0.0,1123.0
2018,4,3,5,何魂,0.0,0.0,4.8,270.0,88.0,0.0,0.0,0.0,963.0
2018,4,3,6,何魂,0.0,0.0,5.8,270.0,88.0,0.0,0.0,0.0,1129.0
2018,4,3,7,何魂,0.47,0.0,5.7,270.0,89.0,0.0,0.0,1.0,682.0
2018,4,3,8,何魂,4.9,0.0,3.3,270.0,79.0,1.0,0.07,0.0,1348.0
2018,4,3,9,何魂,15.75,0.0,3.2,200.0,75.0,1.0,0.68,1.0,1118.0
2018,4,3,10,何魂,25.16,0.0,3.9,200.0,72.0,1.0,1.35,1.0,1292.0
2018,4,3,11,何魂,29.8,0.0,6.3,200.0,73.0,1.0,1.8,1.0,1628.0
2018,4,3,12,何魂,33.65,0.0,5.9,230.0,72.0,1.0,2.33,1.0,1569.0
2018,4,3,13,何魂,35.07,0.0,8.0,230.0,73.0,1.0,2.47,1.0,1420.0
2018,4,3,14,何魂,33.87,0.0,6.0,230.0,69.0,1.0,2.37,1.0,1693.0
2018,4,3,15,何魂,31.06,0.0,6.6,200.0,71.0,1.0,2.13,1.0,1544.0
2018,4,3,16,何魂,25.03,0.0,6.1,230.0,70.0,1.0,1.6,1.0,1678.0
2018,4,3,17,何魂,16.13,0.0,6.9,230.0,71.0,1.0,0.9,0.0,1549.0
2018,4,3,18,何魂,7.18,0.0,7.2,250.0,74.0,0.9,0.15,1.0,1934.0
2018,4,3,19,何魂,2.14,0.0,7.8,230.0,78.0,0.0,0.0,0.0,1744.0
2018,4,3,20,何魂,1.42,0.0,4.5,250.0,78.0,0.0,0.0,0.0,1735.0
2018,4,3,21,何魂,1.75,0.0,4.2,250.0,78.0,0.0,0.0,7.0,1583.0
2018,4,3,22,何魂,1.55,0.0,4.6,250.0,78.0,0.0,0.0,0.0,1497.0
2018,4,3,23,何魂,0.94,0.0,2.2,250.0,85.0,0.0,0.0,0.0,1355.0
2018,4,4,0,何魂,0.01,0.0,4.0,250.0,79.0,0.0,0.0,8.0,1688.0
2018,4,4,1,何魂,0.01,0.0,2.7,270.0,79.0,0.0,0.0,0.0,2000.0
2018,4,4,2,何魂,0.0,0.0,1.7,230.0,80.0,0.0,0.0,0.0,2000.0
2018,4,4,3,何魂,0.0,0.0,2.9,50.0,82.0,0.0,0.0,10.0,1032.0
2018,4,4,4,何魂,0.0,0.0,2.3,70.0,84.0,0.0,0.0,10.0,1009.0
2018,4,4,5,何魂,0.0,0.0,2.1,90.0,85.0,0.0,0.0,10.0,1103.0
2018,4,4,6,何魂,0.0,0.0,2.7,90.0,84.0,0.0,0.0,10.0,1335.0
2018,4,4,7,何魂,0.23,0.0,2.9,90.0,82.0,0.0,0.0,10.0,1397.0
2018,4,4,8,何魂,3.14,0.0,3.0,110.0,79.0,0.0,0.0,10.0,1325.0
2018,4,4,9,何魂,2.67,0.0,2.6,90.0,77.0,0.0,0.0,10.0,1304.0
2018,4,4,10,何魂,3.22,0.0,1.6,70.0,76.0,0.0,0.0,10.0,1295.0
2018,4,4,11,何魂,3.51,0.0,3.2,90.0,79.0,0.0,0.0,10.0,895.0
2018,4,4,12,何魂,2.41,1.5,2.3,70.0,90.0,0.0,0.07,10.0,202.0
2018,4,4,13,何魂,2.5,0.3,2.6,70.0,91.0,0.0,0.12,10.0,580.0
2018,4,4,14,何魂,2.9,0.7,4.0,70.0,91.0,0.0,0.19,10.0,785.0
2018,4,4,15,何魂,3.29,0.5,5.2,50.0,89.0,0.0,0.26,10.0,695.0
2018,4,4,16,何魂,2.5,0.3,5.0,50.0,89.0,0.0,0.18,10.0,578.0
2018,4,4,17,何魂,1.06,0.8,4.9,50.0,90.0,0.0,0.14,10.0,428.0
2018,4,4,18,何魂,0.4,0.9,4.8,50.0,90.0,0.0,0.04,10.0,597.0
2018,4,4,19,何魂,0.03,0.5,4.8,50.0,90.0,0.0,0.0,10.0,876.0
2018,4,4,20,何魂,0.2,0.4,4.3,70.0,90.0,0.0,0.0,10.0,1403.0
2018,4,4,21,何魂,0.0,0.0,4.7,50.0,87.0,0.0,0.0,10.0,2000.0
2018,4,4,22,何魂,0.0,0.0,4.6,50.0,85.0,0.0,0.0,0.0,2000.0
2018,4,4,23,何魂,0.0,0.0,3.3,50.0,88.0,0.0,0.0,10.0,1873.0
2018,4,5,0,何魂,0.0,0.0,4.1,50.0,85.0,0.0,0.0,10.0,2000.0
2018,4,5,1,何魂,0.0,0.0,3.6,50.0,83.0,0.0,0.0,0.0,2000.0
2018,4,5,2,何魂,0.0,0.0,4.3,50.0,81.0,0.0,0.0,0.0,2000.0
2018,4,5,3,何魂,0.0,0.0,4.1,50.0,82.0,0.0,0.0,10.0,2000.0
2018,4,5,4,何魂,0.0,0.0,3.9,50.0,80.0,0.0,0.0,10.0,2000.0
2018,4,5,5,何魂,0.0,0.0,4.2,50.0,77.0,0.0,0.0,10.0,2000.0
2018,4,5,6,何魂,0.0,0.0,4.6,50.0,77.0,0.0,0.0,10.0,2000.0
2018,4,5,7,何魂,0.0,0.0,4.7,50.0,76.0,0.0,0.0,10.0,2000.0
2018,4,5,8,何魂,0.15,0.0,4.1,50.0,79.0,0.0,0.05,10.0,2000.0
2018,4,5,9,何魂,1.49,0.0,4.0,50.0,77.0,0.0,0.2,10.0,2000.0
2018,4,5,10,何魂,2.58,0.0,3.3,50.0,75.0,0.0,0.18,10.0,2000.0
2018,4,5,11,何魂,3.77,0.0,4.0,70.0,69.0,0.0,0.49,10.0,2000.0
2018,4,5,12,何魂,7.9,0.0,5.0,50.0,62.0,0.0,0.45,10.0,1976.0
2018,4,5,13,何魂,9.65,0.0,3.8,50.0,71.0,0.0,0.25,10.0,2000.0
2018,4,5,14,何魂,9.46,0.0,3.8,50.0,67.0,0.0,0.38,10.0,2000.0
2018,4,5,15,何魂,7.66,0.0,2.2,50.0,65.0,0.0,0.81,10.0,2000.0
2018,4,5,16,何魂,7.24,0.0,2.7,70.0,63.0,0.0,0.6,10.0,2000.0
2018,4,5,17,何魂,3.19,0.0,2.4,90.0,66.0,0.0,0.33,10.0,2000.0
2018,4,5,18,何魂,1.72,0.0,1.9,70.0,70.0,0.0,0.08,10.0,2000.0
2018,4,5,19,何魂,0.71,0.0,2.3,90.0,76.0,0.0,0.0,0.0,2000.0
2018,4,5,20,何魂,0.6,0.0,1.1,70.0,79.0,0.0,0.0,0.0,2000.0
2018,4,5,21,何魂,0.4,0.0,1.9,50.0,79.0,0.0,0.0,10.0,1966.0
2018,4,5,22,何魂,0.0,0.0,2.4,50.0,81.0,0.0,0.0,0.0,1338.0
2018,4,5,23,何魂,0.24,0.0,2.3,50.0,83.0,0.0,0.0,10.0,811.0
2018,4,6,0,何魂,0.31,0.0,2.2,50.0,91.0,0.0,0.0,10.0,442.0
2018,4,6,1,何魂,0.0,0.3,1.7,50.0,93.0,0.0,0.0,10.0,290.0
2018,4,6,2,何魂,0.02,0.0,2.0,70.0,94.0,0.0,0.0,10.0,306.0
2018,4,6,3,何魂,0.0,0.6,2.1,50.0,95.0,0.0,0.0,10.0,144.0
2018,4,6,4,何魂,0.0,1.0,2.3,50.0,95.0,0.0,0.0,10.0,202.0
2018,4,6,5,何魂,0.0,4.8,6.1,340.0,96.0,0.0,0.0,10.0,257.0
2018,4,6,6,何魂,0.0,5.4,1.3,110.0,96.0,0.0,0.0,10.0,352.0
2018,4,6,7,何魂,0.0,4.4,3.5,360.0,94.0,0.0,0.0,10.0,580.0
2018,4,6,8,何魂,0.79,2.0,1.9,140.0,91.0,0.0,0.07,10.0,1405.0
2018,4,6,9,何魂,1.68,1.6,1.5,360.0,94.0,0.0,0.14,10.0,1763.0
2018,4,6,10,何魂,3.76,0.2,2.3,50.0,91.0,0.0,0.02,10.0,1213.0
2018,4,6,11,何魂,7.27,0.6,2.9,360.0,89.0,0.0,0.0,10.0,2000.0
2018,4,6,12,何魂,8.36,0.1,2.5,50.0,81.0,0.0,0.04,10.0,2000.0
2018,4,6,13,何魂,17.04,0.0,3.0,290.0,69.0,0.9,1.96,6.0,1335.0
2018,4,6,14,何魂,18.56,0.0,2.5,290.0,54.0,1.0,2.43,6.0,1054.0
2018,4,6,15,何魂,16.25,0.0,3.6,270.0,42.0,1.0,2.2,1.0,1196.0
2018,4,6,16,何魂,23.14,0.0,5.6,230.0,43.0,0.9,1.13,2.0,1509.0
2018,4,6,17,何魂,16.71,0.0,5.2,290.0,32.0,1.0,0.86,0.0,1890.0
2018,4,6,18,何魂,6.59,0.0,8.7,290.0,23.0,0.8,0.12,0.0,1988.0
2018,4,6,19,何魂,2.05,0.0,6.0,290.0,25.0,0.0,0.03,6.0,2000.0
2018,4,6,20,何魂,1.93,0.0,5.3,290.0,32.0,0.0,0.0,0.0,1971.0
2018,4,6,21,何魂,2.3,0.0,9.0,290.0,37.0,0.0,0.0,8.0,1813.0
2018,4,6,22,何魂,1.76,0.0,8.4,290.0,40.0,0.0,0.0,0.0,1612.0
2018,4,6,23,何魂,0.99,0.0,7.4,290.0,43.0,0.0,0.0,0.0,1656.0
2018,4,7,0,何魂,0.02,0.0,7.7,290.0,47.0,0.0,0.0,9.0,1744.0
2018,4,7,1,何魂,0.0,0.0,8.0,290.0,53.0,0.0,0.0,0.0,2000.0
2018,4,7,2,何魂,0.0,0.0,7.7,290.0,50.0,0.0,0.0,0.0,1640.0
2018,4,7,3,何魂,0.0,0.0,6.7,290.0,50.0,0.0,0.0,9.0,1339.0
2018,4,7,4,何魂,0.0,0.0,6.0,290.0,49.0,0.0,0.0,9.0,1445.0
2018,4,7,5,何魂,0.0,0.0,9.0,290.0,47.0,0.0,0.0,4.0,1978.0
2018,4,7,6,何魂,0.0,0.0,10.6,270.0,46.0,0.0,0.0,3.0,2000.0
2018,4,7,7,何魂,0.86,0.0,8.1,290.0,49.0,0.0,0.14,1.0,2000.0
2018,4,7,8,何魂,7.23,0.0,4.5,360.0,46.0,0.6,0.7,3.0,1975.0
2018,4,7,9,何魂,14.47,0.0,4.2,340.0,41.0,1.0,1.56,7.0,1891.0
2018,4,7,10,何魂,17.07,0.0,7.5,270.0,41.0,0.9,1.56,8.0,1975.0
2018,4,7,11,何魂,21.41,0.0,8.0,270.0,37.0,0.8,1.69,7.0,1904.0
2018,4,7,12,何魂,32.72,0.0,6.1,270.0,35.0,0.9,2.34,8.0,1989.0
2018,4,7,13,何魂,31.17,0.0,9.2,290.0,33.0,1.0,2.79,7.0,1889.0
2018,4,7,14,何魂,31.79,0.0,9.5,270.0,30.0,1.0,2.44,7.0,1945.0
2018,4,7,15,何魂,24.91,0.0,6.9,290.0,29.0,1.0,1.85,7.0,2000.0
